,best_new_music,author,author_type,year,genre_electronic,genre_experimental,genre_folk,genre_global,genre_jazz,genre_metal,genre_pop,genre_rap,genre_rock,genre_country,genre_r&b,words_count,polarity
14502,0,ben westhoff,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,554,0.09898321842766286
14503,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,857,0.1045585727403909
14506,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,457,0.16270238095238096
14507,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,457,0.16270238095238096
14508,0,andrew gaerig,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,457,0.16270238095238096
14509,0,andrew gaerig,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,457,0.16270238095238096
14510,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,649,0.2313581763581763
14511,0,nate patrin,contributor,1965.0,0,0,0,0,0,0,1,0,0,0,1,1359,0.21545549535934164
14512,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,1359,0.21545549535934164
14513,0,nate patrin,contributor,1965.0,0,0,0,0,0,0,1,0,0,0,1,1359,0.21545549535934164
14514,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,1359,0.21545549535934164
14516,0,andrew gaerig,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,506,0.17559687786960515
14517,0,joshua love,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,442,0.09360550796721007
14519,0,mark pytlik,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,601,0.16625
14525,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,713,0.15173011919587262
14526,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,713,0.15173011919587262
14527,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,713,0.15173011919587262
14531,0,joshua love,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,373,0.048884229805282425
14533,0,mark richardson,executive editor,2008.0,0,0,0,0,0,0,0,0,1,0,0,594,0.21611207649940042
14534,0,mark richardson,executive editor,2008.0,0,1,0,0,0,0,0,0,0,0,0,594,0.21611207649940042
14535,0,amanda petrusich,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,474,0.04708575112830433
14536,0,mike mcgonigal,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,639,0.20421997157071783
14539,1,amanda petrusich,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,616,0.08079836829836828
14541,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,608,0.07108951945490408
14542,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,427,0.12115705931495406
14546,0,stephen m. deusner,contributor,1969.0,0,0,0,0,0,0,0,0,1,0,0,699,0.14047979797979798
14547,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,699,0.14047979797979798
14552,0,stuart berman,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,830,0.15073127453941407
14553,0,stuart berman,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,830,0.15073127453941407
14556,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,907,0.19197588126159557
14557,0,philip sherburne,contributing editor,2008.0,0,0,0,0,0,0,1,0,0,0,1,1164,0.13410881200060307
14558,0,marc masters,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,413,0.3433280170122276
14561,0,marc hogan,senior staff writer,1996.0,0,0,0,0,0,0,0,0,1,0,0,560,0.1796717171717172
14562,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,560,0.1796717171717172
14563,0,marc hogan,senior staff writer,1996.0,0,0,0,0,0,0,0,0,1,0,0,560,0.1796717171717172
14564,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,560,0.1796717171717172
14566,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,1021,0.0768851725405123
14568,0,mike mcgonigal,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,617,0.15903405052658784
14572,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,747,0.17310290484709087
14573,1,nate patrin,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,861,0.08946280991735536
14574,1,nate patrin,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,861,0.08946280991735536
14575,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,570,0.16088330393885944
14580,0,stephen m. deusner,contributor,1967.0,0,0,0,0,0,0,0,0,1,0,0,991,0.14714764333576216
14581,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,991,0.14714764333576216
14582,0,stephen m. deusner,contributor,1967.0,0,0,0,0,0,0,0,0,1,0,0,991,0.14714764333576216
14583,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,991,0.14714764333576216
14584,0,mike powell,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,511,0.12028668610301262
14585,0,mike powell,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,511,0.12028668610301262
14586,0,mike powell,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,511,0.12028668610301262
14587,0,mike powell,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,511,0.12028668610301262
14589,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,592,0.051602533269199925
14590,0,mark pytlik,contributor,1998.0,1,0,0,0,0,0,0,0,0,0,0,698,0.09946849446849448
14591,0,mark pytlik,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,698,0.09946849446849448
14592,0,mark pytlik,contributor,1998.0,1,0,0,0,0,0,0,0,0,0,0,698,0.09946849446849448
14593,0,mark pytlik,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,698,0.09946849446849448
14596,0,andrew gaerig,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,482,0.1650490196078431
14597,0,joe tangari,contributor,2008.0,0,0,0,1,0,0,0,0,0,0,0,660,0.18175293305728085
14598,0,joe tangari,contributor,2008.0,0,0,0,1,0,0,0,0,0,0,0,660,0.18175293305728085
14599,0,joe tangari,contributor,2008.0,0,0,0,1,0,0,0,0,0,0,0,660,0.18175293305728085
14600,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,660,0.18175293305728085
14601,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,660,0.18175293305728085
14602,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,660,0.18175293305728085
14603,0,joe tangari,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,660,0.18175293305728085
14604,0,joe tangari,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,660,0.18175293305728085
14605,0,joe tangari,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,660,0.18175293305728085
14608,0,ryan dombal,senior editor,2008.0,0,0,0,0,0,0,0,0,1,0,0,781,0.1010133805588351
14611,0,brian howe,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,494,0.0647212643678161
14613,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,889,0.08598271501497305
14615,0,nate patrin,contributor,1985.0,0,0,0,0,0,0,0,1,0,0,0,784,0.1613704860540304
14616,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,784,0.1613704860540304
14617,0,nate patrin,contributor,1985.0,0,0,0,0,0,0,0,1,0,0,0,784,0.1613704860540304
14618,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,784,0.1613704860540304
14619,0,nate patrin,contributor,1985.0,1,0,0,0,0,0,0,0,0,0,0,784,0.1613704860540304
14620,0,nate patrin,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,784,0.1613704860540304
14621,0,nate patrin,contributor,1985.0,1,0,0,0,0,0,0,0,0,0,0,784,0.1613704860540304
14622,0,nate patrin,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,784,0.1613704860540304
14623,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,445,0.09969532279314888
14625,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,530,0.12703248936855496
14626,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,1,0,0,0,1,530,0.12703248936855496
14627,0,mark richardson,executive editor,2008.0,0,0,0,0,0,0,0,0,1,0,0,1585,0.18035331636235252
14629,0,brian howe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,555,0.15404336734693874
14630,0,brian howe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,555,0.15404336734693874
14638,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,502,0.08437489177489177
14639,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,502,0.08437489177489177
14641,0,ben westhoff,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,590,0.09190716690716691
14642,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,401,0.11499368686868687
14643,0,joe tangari,contributor,2008.0,0,0,0,0,1,0,0,0,0,0,0,401,0.11499368686868687
14644,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,697,0.16389790764790765
14645,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,697,0.16389790764790765
14646,0,ian cohen,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,697,0.16389790764790765
14647,0,ian cohen,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,697,0.16389790764790765
14648,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,562,0.22026736924277918
14649,0,tom ewing,contributor,1983.0,0,0,0,0,0,0,0,0,1,0,0,598,0.13961656034024458
14650,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,598,0.13961656034024458
14651,0,tom ewing,contributor,1983.0,1,0,0,0,0,0,0,0,0,0,0,598,0.13961656034024458
14652,0,tom ewing,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,598,0.13961656034024458
14653,0,marc masters,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,392,0.08560354374307862
14654,0,marc masters,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,392,0.08560354374307862
14655,0,aaron leitko,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,576,-0.06690293588441736
14656,0,aaron leitko,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,576,-0.06690293588441736
14657,0,aaron leitko,contributor,2007.0,0,1,0,0,0,0,0,0,0,0,0,576,-0.06690293588441736
14658,0,aaron leitko,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,576,-0.06690293588441736
14659,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,951,0.1967954388606562
14663,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,541,0.13093067774519387
14665,1,brian howe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,670,0.1869240395021645
14666,1,brian howe,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,670,0.1869240395021645
14667,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,655,0.12058327637275007
14668,0,marc hogan,senior staff writer,2008.0,1,0,0,0,0,0,0,0,0,0,0,655,0.12058327637275007
14673,0,stuart berman,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,462,0.20695346320346317
14675,1,mark pytlik,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,654,0.17938015181165867
14676,1,mark pytlik,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,654,0.17938015181165867
14677,1,mark pytlik,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,654,0.17938015181165867
14678,1,mark pytlik,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,654,0.17938015181165867
14681,0,tom ewing,contributor,2007.0,1,0,0,0,0,0,0,0,0,0,0,521,0.11349081474081477
14682,0,tom ewing,contributor,2007.0,1,0,0,0,0,0,0,0,0,0,0,521,0.11349081474081477
14683,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,1029,0.12837460326867103
14684,0,stephen m. deusner,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,1029,0.12837460326867103
14685,0,ryan dombal,senior editor,2008.0,0,0,0,0,0,0,0,0,1,0,0,979,0.07221429772976169
14686,0,ryan dombal,senior editor,2008.0,1,0,0,0,0,0,0,0,0,0,0,979,0.07221429772976169
14687,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,514,0.08300627150627152
14688,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,492,0.06616541353383458
14689,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,891,0.14458822200644628
14690,0,ian cohen,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,891,0.14458822200644628
14694,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,637,0.144919024427953
14695,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,637,0.144919024427953
14699,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,698,-0.019014625080801557
14700,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,698,-0.019014625080801557
14701,0,mike powell,contributor,1994.0,0,0,0,0,0,0,0,0,1,0,0,640,0.10312995292503489
14702,0,mike powell,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,640,0.10312995292503489
14703,0,stuart berman,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,785,0.18997815456148787
14704,0,stuart berman,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,785,0.18997815456148787
14705,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,523,0.1851901366607249
14706,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,523,0.1851901366607249
14707,0,mark richardson,executive editor,2007.0,1,0,0,0,0,0,0,0,0,0,0,567,0.15658081853734027
14708,0,brian howe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,699,0.12392403767403769
14711,0,douglas wolk,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,654,0.0972829254079254
14712,0,douglas wolk,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,654,0.0972829254079254
14715,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,848,0.027426284907902578
14716,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,526,0.04828051722582973
14717,0,nate patrin,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,526,0.04828051722582973
14718,0,nate patrin,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,526,0.04828051722582973
14723,0,brian howe,contributor,2001.0,0,0,0,0,0,0,0,0,1,0,0,623,0.10867079889807163
14724,0,brian howe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,623,0.10867079889807163
14725,0,brian howe,contributor,2001.0,0,1,0,0,0,0,0,0,0,0,0,623,0.10867079889807163
14726,0,brian howe,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,623,0.10867079889807163
14727,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,827,0.11727645114741886
14728,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,827,0.11727645114741886
14729,0,amy granzin,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,506,0.159745670995671
14732,0,aaron leitko,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,454,0.05408328568705929
14733,0,aaron leitko,contributor,2007.0,0,1,0,0,0,0,0,0,0,0,0,454,0.05408328568705929
14735,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,584,0.16683591871091874
14736,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,584,0.16683591871091874
14737,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,584,0.16683591871091874
14738,0,joe tangari,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,584,0.16683591871091874
14739,0,joe tangari,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,584,0.16683591871091874
14740,0,joe tangari,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,584,0.16683591871091874
14741,0,jessica suarez,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,338,0.1138020833333333
14744,0,tom breihan,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,782,0.17093996689584923
14745,0,stuart berman,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,455,0.06664186507936509
14746,0,stuart berman,contributor,2008.0,0,0,0,0,1,0,0,0,0,0,0,455,0.06664186507936509
14747,0,stuart berman,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,455,0.06664186507936509
14752,0,ian cohen,contributor,2006.0,0,0,0,0,0,0,0,0,1,0,0,509,0.06627917833800187
14753,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,509,0.06627917833800187
14756,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,851,0.16344757094757092
14757,0,nate patrin,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,851,0.16344757094757092
14758,0,joe tangari,contributor,1977.0,0,0,0,1,0,0,0,0,0,0,0,580,0.13965415276890686
14759,0,joe tangari,contributor,2008.0,0,0,0,1,0,0,0,0,0,0,0,580,0.13965415276890686
14762,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,753,0.11547405269627495
14763,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,753,0.11547405269627495
14764,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,753,0.11547405269627495
14765,0,philip sherburne,contributing editor,2007.0,1,0,0,0,0,0,0,0,0,0,0,1084,0.12543560606060608
14767,0,joshua love,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,460,0.2101752021563342
14768,0,stephen m. deusner,contributor,1992.0,0,0,0,0,0,0,0,0,1,0,0,802,0.07553727753727757
14769,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,802,0.07553727753727757
14770,0,stephen m. deusner,contributor,1992.0,0,0,0,0,0,0,0,0,1,0,0,802,0.07553727753727757
14771,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,802,0.07553727753727757
14772,0,mark pytlik,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,601,0.21677471833721831
14773,0,mark pytlik,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,601,0.21677471833721831
14774,0,marc masters,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,496,0.06401170258313117
14775,0,marc masters,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,496,0.06401170258313117
14778,0,eric harvey,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,861,0.1719404269972452
14779,0,eric harvey,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,861,0.1719404269972452
14781,0,marc masters,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,438,0.13753086419753086
14782,0,marc masters,contributor,2007.0,0,1,0,0,0,0,0,0,0,0,0,438,0.13753086419753086
14789,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,482,0.021417233560090697
14790,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,718,0.12194749694749693
14791,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,718,0.12194749694749693
14792,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,718,0.12194749694749693
14793,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,718,0.12194749694749693
14797,0,eric harvey,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,612,0.000710214388785828
14798,0,joshua love,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,553,0.18711692395654655
14799,0,william bowers,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,670,0.10029949217449217
14800,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,505,0.12994445445265115
14801,0,tom ewing,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,505,0.12994445445265115
14802,0,tom ewing,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,505,0.12994445445265115
14803,0,tom ewing,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,505,0.12994445445265115
14805,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,616,0.19987566137566132
14806,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,616,0.19987566137566132
14807,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,544,0.11959896164441614
14812,0,mike mcgonigal,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,488,0.09832750582750584
14816,0,ben westhoff,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,598,0.12718965306993474
14819,1,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,466,0.1532228535353535
14821,0,brandon stosuy,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,931,0.15630703755703754
14822,0,brandon stosuy,contributor,2007.0,0,1,0,0,0,0,0,0,0,0,0,931,0.15630703755703754
14823,0,brandon stosuy,contributor,2007.0,1,0,0,0,0,0,0,0,0,0,0,931,0.15630703755703754
14824,0,mike powell,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,537,0.16601089588377724
14827,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,500,0.12613149636959162
14828,0,ian cohen,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,500,0.12613149636959162
14830,0,grayson currin,contributor,2008.0,0,0,0,0,0,1,0,0,0,0,0,409,0.13806677018633542
14833,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,723,0.14873888066926041
14834,0,nitsuh abebe,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,723,0.14873888066926041
14835,0,nitsuh abebe,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,723,0.14873888066926041
14836,0,nitsuh abebe,contributor,2008.0,0,1,0,0,0,0,0,0,0,0,0,723,0.14873888066926041
14837,0,nitsuh abebe,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,723,0.14873888066926041
14838,0,nitsuh abebe,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,723,0.14873888066926041
14839,0,william bowers,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,643,0.04806624922696352
14840,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,603,0.12811779769526246
14841,0,joe tangari,contributor,2008.0,0,0,0,0,1,0,0,0,0,0,0,633,0.16431312129228798
14843,0,joe tangari,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,471,0.17335270938212113
14844,0,matt lemay,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,548,0.17482145140372993
14845,0,matt lemay,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,548,0.17482145140372993
14846,0,matt lemay,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,548,0.17482145140372993
14849,0,ben westhoff,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,346,0.16494268077601412
14851,1,marc masters,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,502,0.042283950617283954
14852,0,ian cohen,contributor,2008.0,1,0,0,0,0,0,0,0,0,0,0,377,0.16742424242424245
14854,0,brandon stosuy,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,777,0.06261646446831634
14855,0,brandon stosuy,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,777,0.06261646446831634
14856,0,brandon stosuy,contributor,2007.0,0,0,0,0,0,1,0,0,0,0,0,777,0.06261646446831634
14857,0,brandon stosuy,contributor,2007.0,0,0,0,0,0,1,0,0,0,0,0,777,0.06261646446831634
14858,0,brandon stosuy,contributor,2007.0,1,0,0,0,0,0,0,0,0,0,0,777,0.06261646446831634
14859,0,brandon stosuy,contributor,2007.0,1,0,0,0,0,0,0,0,0,0,0,777,0.06261646446831634
14861,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,720,0.21563154587348135
14862,0,marc hogan,senior staff writer,2008.0,1,0,0,0,0,0,0,0,0,0,0,720,0.21563154587348135
14863,0,tom breihan,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,895,0.18159888357256773
14866,0,douglas wolk,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,509,0.12801484230055654
14867,0,douglas wolk,contributor,2007.0,0,1,0,0,0,0,0,0,0,0,0,509,0.12801484230055654
14872,0,ian cohen,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,418,0.21069327731092438
14875,1,philip sherburne,contributing editor,2008.0,0,0,0,0,0,0,0,0,1,0,0,995,0.1243203926065254
14876,1,philip sherburne,contributing editor,2008.0,1,0,0,0,0,0,0,0,0,0,0,995,0.1243203926065254
14877,0,stephen m. deusner,contributor,1997.0,0,0,0,0,0,0,0,0,1,0,0,896,0.18027835259978117
14878,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,896,0.18027835259978117
14879,0,stephen m. deusner,contributor,1997.0,0,0,0,0,0,0,0,0,1,0,0,896,0.18027835259978117
14880,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,896,0.18027835259978117
14881,0,eric harvey,contributor,2007.0,0,0,0,0,0,0,0,0,1,0,0,608,0.08332685455134434
14882,0,eric harvey,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,608,0.08332685455134434
14884,0,marc hogan,senior staff writer,2008.0,0,0,0,0,0,0,0,0,1,0,0,520,0.1275701365817645
14887,0,grayson currin,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,1001,0.12978731307678681
14890,0,joe tangari,contributor,2008.0,0,0,0,0,0,0,1,0,0,0,1,530,0.1741679877243257
14891,0,joe tangari,contributor,2008.0,0,0,1,0,0,0,0,0,0,1,0,530,0.1741679877243257
14892,0,grayson currin,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,689,0.1495849802371541
14893,0,joshua love,contributor,2008.0,0,0,0,0,0,0,0,1,0,0,0,474,0.02758177008177009
14894,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,438,0.08290970933828075
14895,0,andrew gaerig,contributor,2008.0,0,0,0,0,0,1,0,0,0,0,0,438,0.08290970933828075
14898,1,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,522,0.1472325293753865
14899,1,andrew gaerig,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,522,0.1472325293753865
14900,0,stephen m. deusner,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,551,0.11649213462593747
14901,0,stuart berman,contributor,2008.0,0,0,0,0,0,0,0,0,1,0,0,821,0.10095518080592707
